the_geom,shape_leng,source_id,sub_code
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.84259268729535, 40.741715356624525], [-73.84262977161424, 40.74169716840437], [-73.84263804746982, 40.74171271618519], [-73.84264145163952, 40.741719111745134], [-73.8426471095421, 40.74172974097299], [-73.84259952717181, 40.74175087842507], [-73.8425228171736, 40.74178495506226], [-73.84247951687368, 40.74180419014223], [-73.8424749693311, 40.74179565520664], [-73.84246543221825, 40.74177775896393], [-73.84247797305909, 40.7417716103356], [-73.84250766806304, 40.741757047400675], [-73.84253533256403, 40.74174348574893], [-73.84253718879752, 40.741742575171216], [-73.84254707566588, 40.74173772684303], [-73.84258041079786, 40.74172137865495], [-73.84258236778551, 40.74172041778578], [-73.84259268729535, 40.741715356624525]]]]}",131.160023377,9350004534.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.870400258289, 40.771487145670555], [-73.87042191906848, 40.77148407950208], [-73.87043813076126, 40.771489154063126], [-73.8705239515645, 40.771516016216445], [-73.87061246251291, 40.77154648424347], [-73.8706204631243, 40.77154923886445], [-73.87059432834036, 40.77155361478152], [-73.87058649774093, 40.77155114580952], [-73.87040423376652, 40.7714936688913], [-73.8703883287431, 40.77148865320319], [-73.870400258289, 40.771487145670555]]]]}",138.544799234,11350004890.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89067289501808, 40.727669234544365], [-73.89082154247036, 40.72760225881146], [-73.89091242498826, 40.72758574945913], [-73.89091679525994, 40.72759947466251], [-73.890921391645, 40.727613908780896], [-73.89079333217762, 40.727650756913945], [-73.8907187775176, 40.7276897070574], [-73.89067289501808, 40.727669234544365]]]]}",162.095898962,9350002606.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91127187626218, 40.63386993246217], [-73.91128895316069, 40.63385934021937], [-73.91137685148735, 40.63380481850336], [-73.91147819819811, 40.63374195475497], [-73.91148943329942, 40.63373498617816], [-73.91151806904752, 40.63377006724677], [-73.91156616750851, 40.633856633376375], [-73.91141393055382, 40.63395921864647], [-73.91139830668993, 40.6339686908805], [-73.91133544213277, 40.63391958571722], [-73.91127187626218, 40.63386993246217]]]]}",239.379246716,20350001087.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89917188534538, 40.65907597958989], [-73.89920460575242, 40.659061322632695], [-73.89923858398168, 40.65904610394475], [-73.89924665426825, 40.65915429104302], [-73.89923060046335, 40.65916152074026], [-73.89918044872327, 40.65918410318805], [-73.89917188534538, 40.65907597958989]]]]}",121.752129218,20350007763.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87080637573811, 40.7714222872854], [-73.87085699483394, 40.771413714500525], [-73.870872691995, 40.771417814978854], [-73.87093099845617, 40.77143304749803], [-73.87103547504105, 40.77145747629303], [-73.87106150303663, 40.771463561312586], [-73.87107312707543, 40.771466279434186], [-73.87108489677384, 40.77146901482712], [-73.87102987272291, 40.771478112278004], [-73.87101189289487, 40.77147346986384], [-73.87095446922224, 40.77145864270078], [-73.87093096061534, 40.77145257218579], [-73.87089354925955, 40.77144305426754], [-73.87082300890988, 40.77142625014235], [-73.87080637573811, 40.7714222872854]]]]}",161.396222582,10350004950.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89449526514802, 40.74470182794487], [-73.89451021381905, 40.74469850525792], [-73.89450810820895, 40.74470476365611], [-73.8945080403796, 40.74470497881521], [-73.89449898323949, 40.744733792155806], [-73.8944965044537, 40.74474167832912], [-73.8944856700789, 40.74477872878172], [-73.89447560983757, 40.74481590511291], [-73.89446632492778, 40.744853199219385], [-73.89446283262899, 40.74486855237004], [-73.8944578177345, 40.744890601197994], [-73.89445580244335, 40.744900378860265], [-73.89445534067939, 40.744902619799724], [-73.89443851933545, 40.74490638201176], [-73.89443902245057, 40.74490419784225], [-73.89444197201722, 40.74489137732193], [-73.89444681560546, 40.74487208388997], [-73.89444854809719, 40.7448651821889], [-73.89445122785914, 40.74485450642937], [-73.89445750177318, 40.74483144928668], [-73.89446122943852, 40.7448177496831], [-73.89447197556032, 40.7447811133855], [-73.89448127119113, 40.74474750776587], [-73.89448440523657, 40.74473706385196], [-73.89449038289443, 40.74471714290269], [-73.89449131727812, 40.74471402710286], [-73.894493130584, 40.74470842490702], [-73.89449526514802, 40.74470182794487]]]]}",161.280288302,9350004607.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89509119852367, 40.744203916281315], [-73.89509810769056, 40.7441938161804], [-73.89509945449997, 40.744200955728886], [-73.89509676976175, 40.744205099219464], [-73.89509275862997, 40.744211695384436], [-73.89506739671529, 40.74425340539336], [-73.89502944278708, 40.74432072605629], [-73.89502544151593, 40.74432781840732], [-73.8949892581372, 40.74439854909034], [-73.89498684242314, 40.74440327275029], [-73.89496646650078, 40.74444705934934], [-73.8949584484726, 40.7444642886478], [-73.89495356119644, 40.744439314022735], [-73.89496180508519, 40.744423015154624], [-73.89496859640356, 40.74440958757967], [-73.89498524329902, 40.7443781876604], [-73.89498639045922, 40.74437602388673], [-73.89500489099507, 40.744342684160785], [-73.89502409207606, 40.74430957740112], [-73.89504398895251, 40.74427671170768], [-73.89506457569088, 40.74424409517919], [-73.89506537443876, 40.744242880222], [-73.89508584872273, 40.744211737717684], [-73.89509119852367, 40.744203916281315]]]]}",213.538951129,9350004511.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91921241169425, 40.777885231420015], [-73.91927049133362, 40.77783651981122], [-73.919288042552, 40.777849077008185], [-73.91930533693811, 40.77786145302158], [-73.91924539731623, 40.777908344328985], [-73.91922932645365, 40.77789708398658], [-73.91921241169425, 40.777885231420015]]]]}",73.4515199503,13350003935.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.84545402498769, 40.74021423349979], [-73.84553277336043, 40.740176328678444], [-73.84553578938687, 40.74018885789807], [-73.84554766480943, 40.74023763636666], [-73.84555976319231, 40.740287279620944], [-73.84556230368364, 40.74029759475181], [-73.84548339423024, 40.74033547326198], [-73.84548328281751, 40.74033552624252], [-73.84540652804444, 40.740372381011014], [-73.84540418835313, 40.74037350260556], [-73.84540173091868, 40.74036362883199], [-73.84538937506096, 40.74031376188972], [-73.84537711090799, 40.74026417962958], [-73.8453742667095, 40.74025261418082], [-73.84537648076471, 40.74025155095123], [-73.84545402498769, 40.74021423349979]]]]}",193.542419719,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8609080551294, 40.66951420679506], [-73.8610088253933, 40.66950104326366], [-73.86102005108226, 40.66954885624728], [-73.86102754895155, 40.66958079132021], [-73.8610405553616, 40.66963618610064], [-73.86107597109932, 40.66978703388414], [-73.86108933044082, 40.66984393474751], [-73.86109704407872, 40.669876787701625], [-73.86110910222112, 40.66992814431156], [-73.86102021136539, 40.669939055682185], [-73.86093002156127, 40.669950125705896], [-73.86091891519439, 40.669912015025595], [-73.86091637405261, 40.669903293152025], [-73.8609066110861, 40.66986978843566], [-73.86090320332843, 40.66985809290875], [-73.8608899985705, 40.669812774654865], [-73.86084639891493, 40.66966314612061], [-73.86082129769706, 40.66957700385591], [-73.8608186180135, 40.66956780814051], [-73.86080685184655, 40.66952742734736], [-73.8609080551294, 40.66951420679506]]]]}",422.98482081,20350003103.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.83772398506457, 40.74384296115169], [-73.83772527011413, 40.7438427918657], [-73.83774477061216, 40.743839850363536], [-73.83775046299608, 40.74383899119329], [-73.83777372315966, 40.743834881620245], [-73.83777549162906, 40.74383456893329], [-73.83780032044868, 40.743829543045855], [-73.83782491393465, 40.743823913481165], [-73.83784926024634, 40.74381768022269], [-73.8378522507157, 40.74381683345253], [-73.83787333565954, 40.743810861247304], [-73.83789710467576, 40.743803447500184], [-73.83792055538885, 40.743795465979986], [-73.83794365230045, 40.743786907631886], [-73.83795050011535, 40.74378415991054], [-73.83796637168646, 40.74377779043285], [-73.8379709822782, 40.74377579779079], [-73.83797108894919, 40.74377575201495], [-73.83798870168464, 40.74376812337152], [-73.83799428110964, 40.74376550984011], [-73.83803848620373, 40.743744807190495], [-73.83804784048444, 40.743740129596674], [-73.83807359053495, 40.743727252513295], [-73.83809255514029, 40.74371776890649], [-73.83813000187732, 40.743699036938565], [-73.83813010500921, 40.74369898575453], [-73.83813515614861, 40.74369645972365], [-73.83816715459177, 40.74368045763175], [-73.83821351455104, 40.74365727344019], [-73.8383085080355, 40.743609766348435], [-73.83847127596061, 40.74352836546458], [-73.83865213380435, 40.743439578510646], [-73.8387995866901, 40.74336718870502], [-73.83896077441676, 40.74328805689909], [-73.83915270079584, 40.74319356190329], [-73.83924211033596, 40.7431495402141], [-73.83920525258702, 40.74317762424531], [-73.83916527755854, 40.74320808305461], [-73.83909396508432, 40.74326241827648], [-73.83890115706313, 40.74335808800458], [-73.83883360045233, 40.74339160856527], [-73.83870471504001, 40.743457579480584], [-73.83842464012048, 40.74360093685148], [-73.83823604782242, 40.743697467761805], [-73.83822075172539, 40.743705296908495], [-73.83818999993632, 40.74372133768757], [-73.83817643324696, 40.74372835609902], [-73.83815207151912, 40.7437409614018], [-73.83815196956894, 40.74374101348799], [-73.83811642987303, 40.74375940595032], [-73.83810358374198, 40.74376564732679], [-73.83807718497067, 40.74377847577782], [-73.83803008441387, 40.74380136530702], [-73.83801268600553, 40.74380898255156], [-73.83800541918578, 40.743812163732265], [-73.83799195570879, 40.743817621686226], [-73.83799184904431, 40.743817664760606], [-73.83798030552153, 40.743822349175744], [-73.83797230150468, 40.74382535101664], [-73.83795477894128, 40.74383192168708], [-73.83792885137316, 40.74384084526256], [-73.83790257013379, 40.743849137978636], [-73.83787593528939, 40.74385677281991], [-73.8378728016386, 40.74385758516982], [-73.83784899420047, 40.74386374985279], [-73.83782177056949, 40.74387006010541], [-73.83779429993889, 40.74387569462243], [-73.83778723075817, 40.743876959786064], [-73.83776659414949, 40.74388065342051], [-73.8377617414991, 40.74388139670839], [-73.8377387005837, 40.74388492756105], [-73.83771063227066, 40.743888515261304], [-73.83770900504803, 40.743888683164464], [-73.8377167622575, 40.7438650080251], [-73.83772398506457, 40.74384296115169]]]]}",1017.28884704,9350001419.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.86451456647654, 40.83245947410257], [-73.86457472538363, 40.83244290900705], [-73.86464361616494, 40.83242393539794], [-73.86465380662534, 40.83247091720074], [-73.86458444382906, 40.832499265319804], [-73.86452574105057, 40.832523256715746], [-73.86451456647654, 40.83245947410257]]]]}",119.022118653,14350003860.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.84251741129015, 40.74160509991658], [-73.84256795093732, 40.74158102818139], [-73.8425798136241, 40.74160331487223], [-73.84253767498214, 40.74162302522966], [-73.84252962819589, 40.74162678915925], [-73.84252897511567, 40.74162709353865], [-73.84249474574271, 40.741643104599405], [-73.84248238338729, 40.74164888696676], [-73.84245572905387, 40.741661353168475], [-73.84242710241361, 40.741674745089824], [-73.84241358085191, 40.74168106977094], [-73.8424020893971, 40.74166002627285], [-73.84244414242772, 40.741639997067935], [-73.84251741129015, 40.74160509991658]]]]}",125.369269745,9350004598.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85229529289569, 40.752517026724945], [-73.85229588417883, 40.752516850083275], [-73.85230999238645, 40.75254398603845], [-73.8523104817197, 40.7525449285961], [-73.85232052667638, 40.75256424924361], [-73.85232126716558, 40.752565673894395], [-73.85233085345084, 40.75258411145611], [-73.85234006713499, 40.75260183353685], [-73.85234764537438, 40.752616410751386], [-73.85235777288986, 40.75263589089095], [-73.85236296104878, 40.75264586975417], [-73.8523677046765, 40.752654994366864], [-73.85237554469784, 40.75267007349722], [-73.8523788945876, 40.75267652271824], [-73.85238831819825, 40.75269464128692], [-73.8523917777636, 40.75270129506314], [-73.85238972536506, 40.752701946201086], [-73.85237703888396, 40.752705972318616], [-73.85236840861523, 40.75270871140607], [-73.85236479007358, 40.75270165940137], [-73.85235577849357, 40.752684102374666], [-73.85235214816298, 40.75267702784177], [-73.85234432272915, 40.752661780333675], [-73.85233973500083, 40.75265284142431], [-73.85233460961872, 40.752642856337], [-73.85232456166463, 40.752623278142124], [-73.85232389667284, 40.752621983261136], [-73.85231707227265, 40.7526086866319], [-73.85230803006368, 40.75259106922798], [-73.85229847732731, 40.752572457009066], [-73.85229774276922, 40.75257102786318], [-73.85228793418456, 40.752551916434435], [-73.8522873458364, 40.75255076933464], [-73.85227338815521, 40.752523574136305], [-73.85228404784576, 40.752520388305506], [-73.8522929431669, 40.75251772880885], [-73.85229529289569, 40.752517026724945]]]]}",158.380785531,9350004439.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9343008718613, 40.818291751247045], [-73.93428157789252, 40.818228652349134], [-73.93426836729303, 40.81816526965701], [-73.93424134240239, 40.818022157203515], [-73.9342244831613, 40.81790633469286], [-73.934214254624, 40.81783606309049], [-73.93420167751191, 40.817718339365676], [-73.9341907122742, 40.817567245043875], [-73.93419341509906, 40.81754414253833], [-73.934194364162, 40.81753132900951], [-73.93419589399774, 40.81751854282702], [-73.93419767201625, 40.8175076946554], [-73.9341979808731, 40.81750581099221], [-73.93420064849393, 40.81749313351855], [-73.93420386127397, 40.81748053740057], [-73.93420765476326, 40.81746803166355], [-73.93421199339336, 40.81745562529211], [-73.9342168771462, 40.81744333629607], [-73.93422231784787, 40.81743119169703], [-73.93422361596397, 40.81742858369807], [-73.93422829180092, 40.81741918247639], [-73.9342306571851, 40.817414874948064], [-73.9342347989784, 40.81740733564905], [-73.93424182750921, 40.817395669218016], [-73.93424937738426, 40.81738419218814], [-73.93425743675027, 40.81737290455265], [-73.9342659818655, 40.8173618423177], [-73.93426766343055, 40.81735982796428], [-73.93430251918464, 40.81731348034397], [-73.93431470695488, 40.81729737649767], [-73.93433754431989, 40.81726720214755], [-73.93437273645836, 40.8172210005774], [-73.93437451679719, 40.81721737799114], [-73.93437552922545, 40.81721358837585], [-73.93437574757607, 40.81720972356734], [-73.93444494914667, 40.81728057530843], [-73.93443179781642, 40.81729902801703], [-73.93441774439786, 40.81731874991166], [-73.93439053961788, 40.81735692450821], [-73.93436573005681, 40.8173917470112], [-73.93436333479777, 40.817395108103106], [-73.93433612995535, 40.817433282686366], [-73.93433449913114, 40.81743552759685], [-73.93432624293362, 40.81744689256821], [-73.93431699572356, 40.81746075495286], [-73.93430837649917, 40.81747484281868], [-73.93430040896679, 40.817489156179434], [-73.93429309314459, 40.817503677025194], [-73.93428644092158, 40.817518369343134], [-73.93428045229808, 40.8175332331333], [-73.93427516286033, 40.81754824140113], [-73.93427054891166, 40.81756338512832], [-73.93426662233217, 40.817578637306745], [-73.93426339498427, 40.817593988938334], [-73.9342608669041, 40.817609404003235], [-73.93426066729253, 40.81761108961958], [-73.93425903809202, 40.817624882501555], [-73.93425792041944, 40.81764040643012], [-73.93425750206937, 40.81765593976229], [-73.93425823979645, 40.817666267981316], [-73.93426084580408, 40.81770275849994], [-73.93426418955232, 40.81774956823218], [-73.93426753330532, 40.81779637796397], [-73.93426796580432, 40.81780251959893], [-73.93427086520096, 40.817843196693524], [-73.93427121877552, 40.81784524102286], [-73.9342716553397, 40.81784726738958], [-73.93427218673776, 40.817849284805355], [-73.93427280111658, 40.81785129326353], [-73.93427351033816, 40.81785328376582], [-73.9342743025583, 40.81785524730045], [-73.93427518962116, 40.81785719287925], [-73.93427615967376, 40.81785912049536], [-73.93429214089329, 40.81792310089766], [-73.9343087915687, 40.81798976425845], [-73.9343087342274, 40.817990216275156], [-73.93430870888336, 40.817990674613604], [-73.93430869776219, 40.817991133860644], [-73.93430871746008, 40.8179915922247], [-73.93430874427608, 40.8179920442894], [-73.93430880190407, 40.81799250267508], [-73.93431394458283, 40.81801572761638], [-73.93431938697992, 40.818040325985706], [-73.93432997207188, 40.818088148394494], [-73.93434056666163, 40.81813597080734], [-73.9343511517778, 40.81818379951693], [-73.93435181378918, 40.81818679224461], [-73.93436173691452, 40.81823162282215], [-73.93437232325266, 40.81827944522621], [-73.93438071661619, 40.81832621370022], [-73.93438910999153, 40.81837298217327], [-73.93438970176356, 40.818376288233566], [-73.93439134624893, 40.81838545622613], [-73.93439152543502, 40.818386453178], [-73.93439316992001, 40.81839562207106], [-73.93439741138776, 40.81841927963322], [-73.93439750218707, 40.81841975694814], [-73.93440589558504, 40.818466526319746], [-73.93436591307093, 40.81839959846104], [-73.93436074293386, 40.8183909444457], [-73.93436017846727, 40.81838999950331], [-73.93435748275344, 40.81838548828098], [-73.93435500714641, 40.81838134548706], [-73.9343014065649, 40.81829162548217], [-73.9343008718613, 40.818291751247045]]]]}",957.120454002,13350003965.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85202674445587, 40.75259729903813], [-73.85202754429079, 40.75259705963025], [-73.85204084953442, 40.75262420269125], [-73.85204185623616, 40.75262625804063], [-73.85204602451547, 40.752634761478355], [-73.85205080931435, 40.75264452281542], [-73.85205158497324, 40.752646105101796], [-73.85206109327589, 40.752665503426556], [-73.8520625986187, 40.752668575187904], [-73.85206499278566, 40.752673460811174], [-73.85206938033103, 40.75268241118102], [-73.85207673848659, 40.7526974230754], [-73.85208137358717, 40.75270687804653], [-73.85208647667766, 40.75271728815572], [-73.85209477082067, 40.75273420942491], [-73.85210302489061, 40.75275104779535], [-73.85210949187854, 40.752764240419864], [-73.85211529637397, 40.75277608143314], [-73.85212079319895, 40.75278729529831], [-73.85208348138194, 40.752799136784034], [-73.85204175664322, 40.752812378280716], [-73.85203547045141, 40.75279989368315], [-73.85202969003122, 40.752788414700554], [-73.85202286623682, 40.75277486411198], [-73.852014384839, 40.75275802004074], [-73.85200598007316, 40.75274133005394], [-73.85199624309841, 40.75272199266547], [-73.8519914412236, 40.75271245643105], [-73.8519884360713, 40.752706489412915], [-73.85198343731189, 40.75269656300566], [-73.85197056079821, 40.75267099277434], [-73.85197030968077, 40.7526704944713], [-73.85196942782818, 40.75266874185209], [-73.85196013061554, 40.75265028121874], [-73.85195800143202, 40.75264605240337], [-73.85195146179612, 40.752633064992274], [-73.85194565664779, 40.7526215364455], [-73.85198905389511, 40.75260856458304], [-73.85202674445587, 40.75259729903813]]]]}",196.527172687,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8373636626472, 40.74387740523442], [-73.83736968597925, 40.74385738193249], [-73.83737726468979, 40.7438321829036], [-73.83738741026545, 40.74383416303817], [-73.83739183985756, 40.74383502747662], [-73.83740720143115, 40.74383777770404], [-73.83743220962931, 40.7438417392221], [-73.83743249014564, 40.743841776538886], [-73.83745256067522, 40.743844446958086], [-73.83745738508354, 40.743845088625136], [-73.83747018071345, 40.74384647545532], [-73.83747350686953, 40.74384683494931], [-73.83747425140812, 40.743846915244696], [-73.83748268043337, 40.74384782584621], [-73.83748799195119, 40.74384826828644], [-73.83749408832499, 40.74384876586439], [-73.83750807202016, 40.743849941846726], [-73.8375335479814, 40.74385144561505], [-73.83754789664384, 40.74385201516477], [-73.83754872539099, 40.74385203614488], [-73.83755973824043, 40.74385232183036], [-73.8375622457895, 40.743852386601546], [-73.83758939443273, 40.74385255996431], [-73.83761011064007, 40.74385215603062], [-73.83761654478813, 40.743852030926604], [-73.83763189110039, 40.74385133215572], [-73.83764364949498, 40.74385079942166], [-73.83767068487266, 40.743848865416155], [-73.83769761537849, 40.74384623786516], [-73.83771146027628, 40.743844609444295], [-73.83772169803193, 40.7438432623011], [-73.83772398506457, 40.74384296115169], [-73.8377167622575, 40.7438650080251], [-73.83770900504803, 40.743888683164464], [-73.83770671817388, 40.743888918576715], [-73.8376831080581, 40.743891350896575], [-73.83766482345662, 40.743892855990346], [-73.8376356566956, 40.743894859030455], [-73.83761676994493, 40.74389566987632], [-73.83761023240544, 40.7438959506225], [-73.83760642071499, 40.74389611454372], [-73.83757713919564, 40.74389662256347], [-73.83754785952031, 40.74389637415138], [-73.8375464139774, 40.743896325285995], [-73.83753526754457, 40.74389595116101], [-73.83751871186347, 40.74389539650636], [-73.8374932476598, 40.74389391976663], [-73.83748047836471, 40.743892896781574], [-73.83747401854906, 40.74389237887884], [-73.83746785585895, 40.74389188480833], [-73.83746397450179, 40.74389148580879], [-73.83746052283134, 40.74389112973942], [-73.83745569924773, 40.74389063395599], [-73.83744254832354, 40.74388928264307], [-73.83743886366788, 40.74388881908375], [-73.8374173605739, 40.74388611332116], [-73.83741623026604, 40.743885945131574], [-73.83739230440672, 40.74388239486945], [-73.83737687138823, 40.74387980663064], [-73.83737221797227, 40.743878960786276], [-73.8373636626472, 40.74387740523442]]]]}",227.395630881,9350001419.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85060747563291, 40.750043891002974], [-73.8506515350783, 40.7500285764799], [-73.85066294069621, 40.750047987293996], [-73.85068447330525, 40.750084610923885], [-73.85069546374595, 40.75010330349211], [-73.85065101103328, 40.75011866434837], [-73.85065090673508, 40.75011870743747], [-73.85062333114155, 40.750128244071654], [-73.85061184044588, 40.75011033699068], [-73.85058861600184, 40.75007414159516], [-73.85057619078852, 40.750054773575954], [-73.85060747563291, 40.750043891002974]]]]}",104.515567358,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89012428758444, 40.72595755320699], [-73.89012795632345, 40.725955802514946], [-73.89012847390384, 40.72595633070757], [-73.89014442077641, 40.72597263074078], [-73.89014645207332, 40.72597472186128], [-73.89014585146514, 40.72597501485442], [-73.89009919716358, 40.725997738820695], [-73.89008109763026, 40.7259790152557], [-73.89008085420869, 40.72597876288061], [-73.89012428758444, 40.72595755320699]]]]}",48.2298322478,9350004611.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91734873657171, 40.781765805385334], [-73.91729967098044, 40.781729642039124], [-73.91730257330663, 40.78172973417211], [-73.91730547571116, 40.781729763269944], [-73.91730814720034, 40.781729715659345], [-73.91730839006298, 40.78172971133107], [-73.91731129266881, 40.7817295783385], [-73.91731418350616, 40.78172938230229], [-73.9173170625975, 40.781729105212364], [-73.91731992994272, 40.78172874706875], [-73.91732278551954, 40.78172832588147], [-73.91755075721846, 40.781540012311744], [-73.91763178226624, 40.78159380501776], [-73.9176008666383, 40.78161914105689], [-73.9175957081006, 40.78162336972836], [-73.9175525827053, 40.78165871691027], [-73.91754728897223, 40.78166305624461], [-73.91749885793946, 40.781702742731795], [-73.91745043868454, 40.781742438211886], [-73.9174112098424, 40.78177465708565], [-73.91740818584927, 40.78177714300576], [-73.91740398783334, 40.78178059522366], [-73.91740315769344, 40.78178129702033], [-73.91740236306005, 40.78178202585747], [-73.91740160394438, 40.781782772730146], [-73.91740088034643, 40.78178353763832], [-73.91740019226623, 40.78178432058198], [-73.91739953970375, 40.78178512156114], [-73.91739892265899, 40.78178594057576], [-73.91739835297867, 40.78178677763441], [-73.91739786869287, 40.78178753551009], [-73.91739780696943, 40.78178763272007], [-73.91739730834692, 40.78178848783968], [-73.91739684523097, 40.78178936999982], [-73.9173964176551, 40.78179025218541], [-73.91739603744365, 40.781791152414975], [-73.91739570460781, 40.78179206168354], [-73.9173954073009, 40.78179297998262], [-73.91739514553406, 40.78179389830715], [-73.91739493113167, 40.78179483467563], [-73.91739476412722, 40.78179576207312], [-73.91739463264054, 40.78179670750609], [-73.9173945485518, 40.78179764396805], [-73.91739449999199, 40.78179858946046], [-73.91739450000362, 40.78179953498767], [-73.91734873657171, 40.781765805385334]]]]}",266.41084426,13350003927.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9673145911228, 40.77081582926699], [-73.96733958441673, 40.77078024216101], [-73.96734023864263, 40.770779434594985], [-73.96735781379583, 40.77075542855573], [-73.96747152572772, 40.77060010498468], [-73.96748132073105, 40.77058672536987], [-73.96752782434824, 40.77052092790187], [-73.96753236728419, 40.77051505519893], [-73.96753926405871, 40.77050614035828], [-73.96755081043345, 40.770491215066535], [-73.96755671538838, 40.77048315002058], [-73.96755948415074, 40.77047936778569], [-73.96769011816474, 40.7703009301335], [-73.96769264986236, 40.77029747020905], [-73.96770705748473, 40.770278382676466], [-73.96771001225476, 40.770274469016506], [-73.96771965644416, 40.77026168997428], [-73.96776812439707, 40.770282018898634], [-73.96777898374157, 40.77028657578138], [-73.96775125811733, 40.77032254853642], [-73.96774889827796, 40.77032578428493], [-73.96760653591006, 40.77052095005801], [-73.96759829835051, 40.770532242754896], [-73.96756149124089, 40.77058270110659], [-73.9675449502439, 40.77060428961742], [-73.96750135288471, 40.77066119003819], [-73.96745519692081, 40.770723076706496], [-73.96742314845329, 40.77076701040934], [-73.96739666834326, 40.77080331211241], [-73.96739648699474, 40.77080356510252], [-73.96736999658279, 40.77083907615448], [-73.96732933480166, 40.77082201720453], [-73.9673145911228, 40.77081582926699]]]]}",498.271254209,13350004138.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88493958981728, 40.673440235600495], [-73.88500908387981, 40.67342822465931], [-73.8850694112689, 40.673417798432496], [-73.88508751433679, 40.673491276094104], [-73.88510536373974, 40.67356372691086], [-73.88504560141422, 40.67357081730995], [-73.88497816856017, 40.673578818535816], [-73.8849590966284, 40.67351030893524], [-73.88493958981728, 40.673440235600495]]]]}",178.340637459,20350001202.0,350010
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89012347518981, 40.73933614263018], [-73.8901156858416, 40.73932128762177], [-73.89023583971886, 40.7393439149037], [-73.89023588351036, 40.73934392305001], [-73.89029772751431, 40.739355572415604], [-73.89030524642813, 40.73937003993556], [-73.8903288854189, 40.73941552189539], [-73.89032890783915, 40.73941556694215], [-73.89035532029649, 40.73946638074381], [-73.89030870111387, 40.7394577635139], [-73.89029377644219, 40.73945500635032], [-73.89024231533772, 40.739445495679604], [-73.8902033017209, 40.73943828684556], [-73.89019436941058, 40.73943663670319], [-73.89017592721673, 40.73943322870523], [-73.89017422289402, 40.73943291370314], [-73.89014702028147, 40.73938104821301], [-73.89012347518981, 40.73933614263018]]]]}",190.811396355,9350004704.0,350000
