latitude,ct2010,cd,datasource,opabbrev,longitude-nta2020
40.87022499206586,40900.0,207.0,moeo_socialservicesitelocations,,-73.8970700585566-BX0702
40.84238277,25100.0,112.0,nysed_activeinstitutions,Non-public,-73.94184778-MN1201
40.81245581631566,9300.0,202.0,doe_busroutesgarages,Non-public,-73.88626380958785-BX0201
40.76220140481472,13100.0,105.0,nysparks_historicplaces,,-73.98065289217159-MN0502
40.705604014196375,58900.0,405.0,dycd_service_sites,,-73.90306411279772-QN0502
40.77174906966008,104700.0,407.0,dohmh_daycare,Non-public,-73.81558495016925-QN0704
40.835621498822725,19700.0,204.0,moeo_socialservicesitelocations,,-73.91971033528618-BX0401
40.70606299999983,48500.0,301.0,dcp_colp,MTA,-73.933743-BK0104
40.66667279694768,16700.0,306.0,nysed_activeinstitutions,Non-public,-73.97811668975564-BK0602
40.69130279516473,1800.0,409.0,dpr_parksproperties,NYCDPR,-73.8533866992362-QN0905
40.6445200578611,96200.0,318.0,dca_operatingbusinesses,Non-public,-73.9103085795585-BK1803
40.6157981865383,25600.0,311.0,nysparks_historicplaces,,-73.98702678857511-BK1101
40.626090365106094,19200.0,310.0,nysed_activeinstitutions,Non-public,-73.99816189160993-BK1202
40.76207930835859,86900.0,407.0,doe_universalprek,Non-public,-73.83337903662182-QN0707
40.57218621141112,13400.0,502.0,dohmh_daycare,Non-public,-74.11798918330824-SI0202
,,,foodbankny_foodbanks,Non-public,nan-nan
40.60008797162253,101001.0,414.0,dcla_culturalinstitutions,Non-public,-73.75091539794025-QN1401
40.720144464165806,55500.0,301.0,dca_operatingbusinesses,Non-public,-73.96244131956348-BK0102
,,,dcla_culturalinstitutions,Non-public,nan-nan
40.89060216258924,42600.0,212.0,doe_universalprek,Non-public,-73.83964261763086-BX1202
40.6650120702292,30600.0,413.0,doe_busroutesgarages,Non-public,-73.7826952545091-QN1306
40.54609930165917,22600.0,503.0,doe_busroutesgarages,Non-public,-74.22775379771593-SI0305
40.69539695630662,123700.0,303.0,nysdoh_healthfacilities,Non-public,-73.95999260909923-BK0301
40.805145351359485,19600.0,111.0,nysdoh_healthfacilities,Non-public,-73.93850002234655-MN1102
40.64287472295484,300.0,501.0,moeo_socialservicesitelocations,,-74.07714712539212-SI0101
40.76853554881776,90700.0,407.0,dca_operatingbusinesses,Non-public,-73.84042469897825-QN0701
40.695111178252766,25901.0,303.0,foodbankny_foodbanks,Non-public,-73.9465751353411-BK0301
40.88854412840696,43500.0,212.0,doe_busroutesgarages,Non-public,-73.86698336641771-BX1201
40.902306130840365,41400.0,212.0,doe_lcgms,NYCDOE,-73.8544494160287-BX1203
40.51200546655535,19800.0,503.0,dycd_service_sites,,-74.21840571215603-SI0304
40.82099275208775,22301.0,109.0,moeo_socialservicesitelocations,,-73.95306919215923-MN0902
40.601241609851726,57800.0,315.0,nysed_activeinstitutions,Non-public,-73.95264802731873-BK1502
40.57607358718559,12200.0,502.0,dohmh_daycare,Non-public,-74.1179190543868-SI0202
40.7125788338732,2700.0,103.0,doe_universalprek,NYCDOE,-73.99748281726886-MN0301
40.69498977052185,19100.0,302.0,dca_operatingbusinesses,Non-public,-73.96309528486894-BK0204
40.55191548987218,17008.0,503.0,dpr_parksproperties,NYCDPR,-74.1844723405476-SI0303
40.8097000032437,22200.0,110.0,moeo_socialservicesitelocations,,-73.94893181024202-MN1001
40.78254499999984,,,dcp_colp,NYCDOT,-73.899855-nan
40.57194226344072,34000.0,313.0,dca_operatingbusinesses,Non-public,-73.99817310382245-BK1302
40.67926746336519,4401.0,409.0,dot_pedplazas,NYCDOT,-73.86324498887438-QN1002
40.79248580379444,16800.0,111.0,moeo_socialservicesitelocations,,-73.95187371587866-MN1101
40.75395588973296,11300.0,105.0,dcla_culturalinstitutions,Non-public,-73.98927582619238-MN0502
40.70559674518563,44601.0,412.0,moeo_socialservicesitelocations,,-73.79916621827756-QN1201
40.59362390849905,97204.0,414.0,nycha_communitycenters,NYCHA,-73.78486890210094-QN1402
40.71415399999983,51900.0,301.0,dcp_colp,FDNY,-73.957052-BK0102
40.7437501011937,24900.0,402.0,nysomh_mentalhealth,Non-public,-73.90235053842385-QN0203
40.81646316693738,9000.0,209.0,doe_busroutesgarages,Non-public,-73.84425860650795-BX0903
40.598151,29400.0,311.0,dsny_donatenycdirectory,,-73.99731-BK1103
40.79198422172025,16800.0,111.0,dca_operatingbusinesses,Non-public,-73.95221795659326-MN1101
40.82053220359252,23200.0,110.0,dfta_contracts,Non-public,-73.9410812563691-MN1002
40.59740277774988,9601.0,502.0,dohmh_daycare,Non-public,-74.08649825536659-SI0201
40.73512769106439,4800.0,106.0,moeo_socialservicesitelocations,,-73.98325182102363-MN0602
40.67563914750778,15900.0,308.0,dca_operatingbusinesses,Non-public,-73.97087937537545-BK0602
40.69539695630662,123700.0,303.0,moeo_socialservicesitelocations,,-73.95999260909923-BK0301
40.5779796856332,36200.0,313.0,nysed_activeinstitutions,Non-public,-73.96110528784773-BK1303
40.70639155646744,1300.0,101.0,nysparks_historicplaces,,-74.01553407928714-MN0101
40.6650120702292,30600.0,413.0,doe_busroutesgarages,Non-public,-73.7826952545091-QN1306
40.655617419550445,110400.0,305.0,doe_busroutesgarages,Non-public,-73.89197712916048-BK0503
40.70248266221724,24000.0,412.0,dohmh_daycare,Non-public,-73.80849906225198-QN1201
40.71111252720593,1501.0,101.0,nysed_activeinstitutions,Non-public,-74.00480310140955-MN0101
40.75660477567292,37500.0,403.0,dfta_contracts,Non-public,-73.87240597337805-QN0303
40.717053303247965,1402.0,103.0,doe_universalprek,Non-public,-73.98573519662277-MN0302
40.625706236222754,2100.0,501.0,moeo_socialservicesitelocations,,-74.08361561317822-SI0102
40.659064232881946,107800.0,305.0,doe_busroutesgarages,Non-public,-73.87430580254659-BK0503
40.62382989445551,24800.0,311.0,doe_universalprek,Non-public,-73.99255075696652-BK1101
40.69566049499738,43300.0,304.0,dycd_service_sites,,-73.91542828895933-BK0402
40.74987827717007,10100.0,105.0,nysed_activeinstitutions,Non-public,-73.99473595979039-MN0501
40.70463766708132,44601.0,412.0,nysomh_mentalhealth,Non-public,-73.79619834964704-QN1201
40.7388478234768,5200.0,105.0,dcla_culturalinstitutions,Non-public,-73.98953347413394-MN0501
40.6490178874492,79400.0,314.0,moeo_socialservicesitelocations,,-73.95764672223994-BK1701
40.67860280451016,5300.0,306.0,doe_busroutesgarages,Non-public,-74.01426922833002-BK0601
40.82467301591337,23600.0,110.0,dpr_parksproperties,NYCDPR,-73.93544530342275-MN1002
40.77604718850569,9100.0,401.0,doe_busroutesgarages,Non-public,-73.93220792009758-QN0102
40.68402,17200.0,410.0,dsny_donatenycdirectory,,-73.80705399999998-QN1001
40.78368388247269,15002.0,108.0,dohmh_daycare,Non-public,-73.958199360684-MN0802
40.6650120702292,30600.0,413.0,doe_busroutesgarages,Non-public,-73.7826952545091-QN1306
40.75662424473257,16100.0,401.0,foodbankny_foodbanks,Non-public,-73.91455844752576-QN0104
40.771192211539166,6900.0,401.0,dcla_culturalinstitutions,Non-public,-73.91997522700734-QN0103
40.86563119530256,29100.0,112.0,moeo_socialservicesitelocations,,-73.92511326364253-MN1203
40.60743973,100801.0,414.0,nysed_activeinstitutions,Non-public,-73.76488582999998-QN1401
40.67481728559359,90800.0,316.0,doe_busroutesgarages,Non-public,-73.90400970965419-BK1602
40.64675325162862,105804.0,305.0,moeo_socialservicesitelocations,,-73.88184451771568-BK0504
40.70672150081421,700.0,101.0,dca_operatingbusinesses,Non-public,-74.00722587500303-MN0101
40.726063,57300.0,301.0,bpl_libraries,BPL,-73.950631-BK0101
40.61464370114194,70600.0,318.0,doe_busroutesgarages,Non-public,-73.90491141120222-BK1802
40.771192732094136,13000.0,108.0,dcla_culturalinstitutions,Non-public,-73.9667292932357-MN0802
40.71783634564479,3300.0,101.0,dca_operatingbusinesses,Non-public,-74.007612514166-MN0102
40.73121354782663,68700.0,406.0,moeo_socialservicesitelocations,,-73.87095681130577-QN0601
40.809215457142685,22200.0,110.0,nysomh_mentalhealth,Non-public,-73.94741869223436-MN1001
40.58786,30800.0,313.0,dcp_sfpsd,MTA,-73.977787-BK1301
40.822923541544,9000.0,209.0,doe_busroutesgarages,Non-public,-73.84322288297103-BX0903
40.72780036785285,3700.0,102.0,dca_operatingbusinesses,Non-public,-74.00848551044531-MN0201
40.671899,17700.0,355.0,dsny_fooddrop,,-73.969673-BK5591
40.70233868054599,900.0,101.0,dohmh_daycare,Non-public,-74.0105164964271-MN0101
40.8676253989024,26300.0,207.0,nysdoh_healthfacilities,Non-public,-73.90191746732994-BX0701
40.59624570456823,18100.0,502.0,moeo_socialservicesitelocations,,-74.13057073789373-SI0203
40.60956904154069,69800.0,318.0,doe_busroutesgarages,Non-public,-73.91439319107641-BK1802
40.74963782187125,9700.0,104.0,moeo_socialservicesitelocations,,-74.00144379382361-MN0401
40.724493,59100.0,301.0,dsny_fooddrop,,-73.94374999999998-BK0101
40.65730207040441,107000.0,305.0,moeo_socialservicesitelocations,,-73.87403779231919-BK0504
40.82624046975258,9000.0,210.0,doe_busroutesgarages,Non-public,-73.84057063123157-BX0903
40.71238299999983,45800.0,408.0,dcp_colp,NYCDEP,-73.79204900000002-QN0804
40.6429379619628,94600.0,317.0,doe_busroutesgarages,Non-public,-73.92010505008703-BK1703
40.630400798195765,52800.0,314.0,dycd_service_sites,,-73.96587678218336-BK1402
40.67117492600897,31702.0,308.0,dohmh_daycare,Non-public,-73.95208977218945-BK0802
40.58783481272248,31400.0,313.0,dohmh_daycare,Non-public,-73.99398557238138-BK1301
40.75804492931007,86100.0,407.0,dycd_service_sites,,-73.8187933686705-QN0705
40.5443465222936,17010.0,503.0,doe_lcgms,NYCDOE,-74.19720254056382-SI0303
40.598694093385085,18100.0,502.0,dohmh_daycare,Non-public,-74.12262247042854-SI0203
40.762587823164594,86500.0,407.0,dca_operatingbusinesses,Non-public,-73.82595738668537-QN0707
40.6450425324236,700.0,501.0,dycd_service_sites,,-74.07780174241582-SI0101
40.74086615440979,6800.0,106.0,dycd_service_sites,,-73.98315487634662-MN0602
40.75133447417391,9900.0,104.0,dohmh_daycare,Non-public,-74.00249526852174-MN0401
40.80901169995151,24200.0,111.0,dohmh_daycare,Non-public,-73.93554955111976-MN1102
40.860380979118645,32400.0,211.0,dycd_service_sites,,-73.86030157702504-BX1104
40.606368145578486,27000.0,311.0,dohmh_daycare,Non-public,-73.98975065732307-BK1101
40.71083428218826,201.0,103.0,dohmh_daycare,Non-public,-73.98621530307234-MN0301
40.8271984483007,12500.0,202.0,dca_operatingbusinesses,Non-public,-73.89476615724124-BX0303
40.74891840955229,9900.0,104.0,dca_operatingbusinesses,Non-public,-74.00371407429255-MN0401
40.8363038935706,15500.0,203.0,moeo_socialservicesitelocations,,-73.89064604263953-BX0303
40.80848301354423,20701.0,109.0,dpr_parksproperties,NYCDPR,-73.95955190597915-MN0901
40.73531921715215,5000.0,106.0,nysed_activeinstitutions,Non-public,-73.98708506666091-MN0602
40.762194442707454,11000.0,108.0,nysomh_mentalhealth,Non-public,-73.96172833090942-MN0801
40.75398547824744,10900.0,105.0,dcla_culturalinstitutions,Non-public,-73.9912285927091-MN0502
40.76371022907959,13100.0,105.0,dca_operatingbusinesses,Non-public,-73.9846378709126-MN0502
40.577874148294256,36200.0,313.0,nysed_activeinstitutions,Non-public,-73.96755532037412-BK1303
40.77182544393564,13600.0,108.0,dca_operatingbusinesses,Non-public,-73.94883352353469-MN0803
40.673596734151296,5300.0,306.0,doe_busroutesgarages,Non-public,-74.0094055083444-BK0601
40.85826770249697,38700.0,206.0,nysed_activeinstitutions,Non-public,-73.88908869547225-BX0603
40.67533145481373,18000.0,410.0,doe_universalprek,NYCDOE,-73.8081310238631-QN1001
40.8217509150872,13300.0,203.0,moeo_socialservicesitelocations,,-73.90456245489705-BX0301
40.67006506663667,33700.0,308.0,nysparks_historicplaces,,-73.94637534888885-BK0802
40.6650120702292,30600.0,413.0,doe_busroutesgarages,Non-public,-73.7826952545091-QN1306
40.6947085082805,39300.0,304.0,doe_lcgms,NYCDOE,-73.92930334742074-BK0401
40.66236276424017,107800.0,305.0,doe_busroutesgarages,Non-public,-73.8702265369608-BK0503
40.638990999999805,1100.0,501.0,dcp_colp,NYCDOE,-74.07943899999998-SI0101
40.822574323378255,11900.0,202.0,dpr_parksproperties,NYCDPR,-73.89009061561329-BX0202
40.8314063787385,14900.0,203.0,nysoasas_programs,,-73.90321904457765-BX0301
40.63383859950089,47800.0,312.0,doe_universalprek,Non-public,-73.98213801255069-BK1202
40.63323790820085,21400.0,312.0,nysdoh_healthfacilities,Non-public,-74.00352848060217-BK1202
40.75970469159533,12100.0,104.0,nysed_activeinstitutions,Non-public,-73.99106535228889-MN0402
40.581986748524606,36600.0,313.0,doe_universalprek,Non-public,-73.96229206682882-BK1303
40.67587499999984,11900.0,306.0,dcp_colp,MTA,-73.984566-BK0601
40.55970442257527,22800.0,503.0,moeo_socialservicesitelocations,,-74.19732122870597-SI0391
40.60771735,43000.0,311.0,nysed_activeinstitutions,NYCDOE,-73.98490472-BK1101
40.69601727337078,1500.0,302.0,dpr_parksproperties,NYCDPR,-73.98055736792757-BK0202
40.78297714709943,15601.0,108.0,dohmh_daycare,Non-public,-73.94677120480051-MN0803
40.80078799999983,18200.0,111.0,dcp_colp,NYPD,-73.941343-MN1102
40.630406496428186,12000.0,310.0,nysdoh_healthfacilities,Non-public,-74.0100120709007-BK1002
40.75571441738241,32700.0,403.0,dohmh_daycare,Non-public,-73.8859889083569-QN0301
40.70897587344551,1300.0,101.0,doe_lcgms,NYCDOE,-74.01247293936926-MN0101
40.71401347546525,72300.0,406.0,nysparks_historicplaces,,-73.8446310394189-QN0602
40.58020912761524,62000.0,315.0,doe_lcgms,NYCDOE,-73.9436279171951-BK1503
40.65488225105448,110400.0,305.0,doe_busroutesgarages,Non-public,-73.89167269608397-BK0503
40.816860817571865,6500.0,201.0,nysdoh_healthfacilities,Non-public,-73.91970988988234-BX0102
40.72682299999983,3700.0,102.0,dcp_colp,NYCDSNY,-74.010239-MN0201
40.62098626205156,4000.0,501.0,dcla_culturalinstitutions,Non-public,-74.07265427018923-SI0102
