SIDEWALK_LINE_normal/SIDEWALK_LINE_1.csv,SIDEWALK_LINE_normal/SIDEWALK_LINE_4.csv,pivot-value,shape_leng,1
SIDEWALK_LINE_normal/SIDEWALK_LINE_5.csv,SIDEWALK_LINE_normal/SIDEWALK_LINE_2.csv,r_blkfc_id,pivot-value,1
Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_1.csv,Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_2.csv,program_category,program_category,1
Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_1.csv,Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_3.csv,code,code,1
Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_2.csv,Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_4.csv,fy25,fy25,1
Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_4.csv,Five Year Summary By Citywide Category_normal/Five Year Summary By Citywide Category_5.csv,fy27,fy27,1
2010 Census Blocks_normal/2010 Census Blocks_1.csv,2010 Census Blocks_normal/2010 Census Blocks_2.csv,bctcb2010,bctcb2010,1
2010 Census Blocks_normal/2010 Census Blocks_1.csv,2010 Census Blocks_normal/2010 Census Blocks_3.csv,shape_area,shape_area,1
2010 Census Blocks_normal/2010 Census Blocks_2.csv,2010 Census Blocks_normal/2010 Census Blocks_4.csv,shape_leng,shape_leng,1
2010 Census Blocks_normal/2010 Census Blocks_4.csv,2010 Census Blocks_normal/2010 Census Blocks_5.csv,the_geom,the_geom,1
DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_1.csv,DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_2.csv,bronx_condominium_property_condo_section,bronx_condominium_property_condo_section,1
DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_1.csv,DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_3.csv,bronx_condominium_property_address,bronx_condominium_property_address,1
DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_1.csv,DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_4.csv,bronx_condominium_property_est_gross_income,bronx_condominium_property_est_gross_income,1
DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_2.csv,DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_normal/DOF： Condominium Comparable Rental Income – Bronx – FY 2008 2009_5.csv,bronx_condominium_property_gross_sqft,bronx_condominium_property_gross_sqft,1
In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_1.csv,In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_2.csv,borobox,borobox,1
In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_1.csv,In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_3.csv,location,location,1
In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_2.csv,In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_4.csv,location_point,location_point,1
In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_4.csv,In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_5.csv,latitude,latitude,1
In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_4.csv,In-Service Alarm Box Locations_normal/In-Service Alarm Box Locations_5.csv,longitude,longitude,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_1.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_2.csv,community_school_district,community_school_district,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_1.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_3.csv,of_graduates,of_graduates,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_1.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_4.csv,of_graduates_that_met,of_graduates_that_met,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_2.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_5.csv,of_8th_grade_students,of_8th_grade_students,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_3.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_6.csv,of_8th_grade_students_that,of_8th_grade_students_that,1
2019-2020 Arts Report_normal/2019-2020 Arts Report_6.csv,2019-2020 Arts Report_normal/2019-2020 Arts Report_7.csv,of_8th_grade_students_that_2,of_8th_grade_students_that_2,1
Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_1.csv,Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_2.csv,prop_id,prop_id,1
Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_1.csv,Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_3.csv,multipolygon,multipolygon,1
Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_1.csv,Parks Inspection Program – All Sites (MAPPED)_normal/Parks Inspection Program – All Sites (MAPPED)_4.csv,site_location,site_location,1
A Foundation Report： Stalking_normal/A Foundation Report： Stalking_1.csv,A Foundation Report： Stalking_normal/A Foundation Report： Stalking_2.csv,year,year,1
A Foundation Report： Stalking_normal/A Foundation Report： Stalking_1.csv,A Foundation Report： Stalking_normal/A Foundation Report： Stalking_3.csv,dv_stalking_arrests,dv_stalking_arrests,1
A Foundation Report： Stalking_normal/A Foundation Report： Stalking_2.csv,A Foundation Report： Stalking_normal/A Foundation Report： Stalking_4.csv,total_stalking_arrests,total_stalking_arrests,1
A Foundation Report： Stalking_normal/A Foundation Report： Stalking_4.csv,A Foundation Report： Stalking_normal/A Foundation Report： Stalking_5.csv,dv_stalking_arrest_bx,dv_stalking_arrest_bx,1
Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_1.csv,Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_2.csv,total_financial_plan_amount,total_financial_plan_amount,1
Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_1.csv,Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_3.csv,city_funds_financial_plan_amount,city_funds_financial_plan_amount,1
Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_1.csv,Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_4.csv,total_current_budget_amount,total_current_budget_amount,1
Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_2.csv,Expense Budget Funding - All Source_normal/Expense Budget Funding - All Source_5.csv,city_funds_current_budget_amount,city_funds_current_budget_amount,1
Individual Landmark Sites_normal/Individual Landmark Sites_1.csv,Individual Landmark Sites_normal/Individual Landmark Sites_2.csv,the_geom,the_geom,1
Individual Landmark Sites_normal/Individual Landmark Sites_1.csv,Individual Landmark Sites_normal/Individual Landmark Sites_3.csv,objectid,objectid,1
Individual Landmark Sites_normal/Individual Landmark Sites_1.csv,Individual Landmark Sites_normal/Individual Landmark Sites_4.csv,lpc_lpnumb,lpc_lpnumb,1
Individual Landmark Sites_normal/Individual Landmark Sites_2.csv,Individual Landmark Sites_normal/Individual Landmark Sites_5.csv,url_report,url_report,1
Recovery Data Partnership (RDP) Data Partners_normal/Recovery Data Partnership (RDP) Data Partners_1.csv,Recovery Data Partnership (RDP) Data Partners_normal/Recovery Data Partnership (RDP) Data Partners_2.csv,partner_name,partner_name,1
Recovery Data Partnership (RDP) Data Partners_normal/Recovery Data Partnership (RDP) Data Partners_1.csv,Recovery Data Partnership (RDP) Data Partners_normal/Recovery Data Partnership (RDP) Data Partners_3.csv,data_description,data_description,1
Voting Poll Sites_normal/Voting Poll Sites_1.csv,Voting Poll Sites_normal/Voting Poll Sites_2.csv,site_number,site_number,1
Voting Poll Sites_normal/Voting Poll Sites_1.csv,Voting Poll Sites_normal/Voting Poll Sites_3.csv,voter_entrance,voter_entrance,1
Voting Poll Sites_normal/Voting Poll Sites_1.csv,Voting Poll Sites_normal/Voting Poll Sites_4.csv,bin,bin,1
Voting Poll Sites_normal/Voting Poll Sites_1.csv,Voting Poll Sites_normal/Voting Poll Sites_5.csv,handicap_entrance,handicap_entrance,1
Voting Poll Sites_normal/Voting Poll Sites_2.csv,Voting Poll Sites_normal/Voting Poll Sites_6.csv,bbl,bbl,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_1.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_2.csv,project_description,project_description,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_1.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_3.csv,project_title,project_title,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_1.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_4.csv,organization_name,organization_name,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_2.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_5.csv,organization_address,organization_address,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_3.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_6.csv,latitude,latitude,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_3.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_6.csv,longitude,longitude,1
Capital Grant Awards 2014_normal/Capital Grant Awards 2014_6.csv,Capital Grant Awards 2014_normal/Capital Grant Awards 2014_7.csv,bin,bin,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_1.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_2.csv,camis,camis,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_1.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_3.csv,dba,dba,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_1.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_4.csv,phone,phone,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_2.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_5.csv,latitude,latitude,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_2.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_5.csv,longitude-:@computed_region_92fq_4b7q,longitude,1
DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_3.csv,DOHMH New York City Restaurant Inspection Results_normal/DOHMH New York City Restaurant Inspection Results_6.csv,location,location,1
Borough Enrollment Offices_normal/Borough Enrollment Offices_1.csv,Borough Enrollment Offices_normal/Borough Enrollment Offices_2.csv,zip_code,zip_code,1
Borough Enrollment Offices_normal/Borough Enrollment Offices_1.csv,Borough Enrollment Offices_normal/Borough Enrollment Offices_3.csv,phone,phone,1
Borough Enrollment Offices_normal/Borough Enrollment Offices_1.csv,Borough Enrollment Offices_normal/Borough Enrollment Offices_4.csv,address,address,1
Borough Enrollment Offices_normal/Borough Enrollment Offices_2.csv,Borough Enrollment Offices_normal/Borough Enrollment Offices_5.csv,districts_served,districts_served,1
Borough Enrollment Offices_normal/Borough Enrollment Offices_3.csv,Borough Enrollment Offices_normal/Borough Enrollment Offices_6.csv,council_district,council_district,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_1.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_2.csv,borough_districts-bbl,borough_districts,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_1.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_3.csv,field_support_liaisondeputy_dir_student_svcs,field_support_liaisondeputy_dir_student_svcs,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_1.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_4.csv,office_phone,office_phone,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_1.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_5.csv,office_address,office_address,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_2.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_6.csv,postcode,postcode,1
Child Abuse Liaisons_normal/Child Abuse Liaisons_2.csv,Child Abuse Liaisons_normal/Child Abuse Liaisons_7.csv,council_district,council_district,1
2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_1.csv,2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_2.csv,dbn,dbn,1
2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_1.csv,2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_3.csv,school,school,1
2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_1.csv,2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_4.csv,principal,principal,1
2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_1.csv,2011-2012 School Progress Report - All Schools_normal/2011-2012 School Progress Report - All Schools_5.csv,peer_index,peer_index,1
2009 Public Data File Students D75_normal/2009 Public Data File Students D75_1.csv,2009 Public Data File Students D75_normal/2009 Public Data File Students D75_2.csv,dbn,dbn,1
2009 Public Data File Students D75_normal/2009 Public Data File Students D75_1.csv,2009 Public Data File Students D75_normal/2009 Public Data File Students D75_3.csv,school_name,school_name,1
2009 Public Data File Students D75_normal/2009 Public Data File Students D75_2.csv,2009 Public Data File Students D75_normal/2009 Public Data File Students D75_4.csv,principal,principal,1
2009 Public Data File Students D75_normal/2009 Public Data File Students D75_4.csv,2009 Public Data File Students D75_normal/2009 Public Data File Students D75_5.csv,horizion_communication_score,horizion_communication_score,1
COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_1.csv,COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_2.csv,org_testing_code,org_testing_code,1
COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_1.csv,COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_3.csv,name,name,1
COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_1.csv,COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_4.csv,dbn,dbn,1
COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_2.csv,COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_5.csv,building_code,building_code,1
COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_2.csv,COVID-19 DOE Active Testing Locations as of Feb 25_normal/COVID-19 DOE Active Testing Locations as of Feb 25_6.csv,building_primary_address,building_primary_address,1
Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_1.csv,Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_2.csv,local_market_value,local_market_value,1
Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_1.csv,Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_4.csv,base_unrealized_gain_loss,base_unrealized_gain_loss,1
Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_2.csv,Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_5.csv,local_unrealized_gain_loss,local_unrealized_gain_loss,1
Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_2.csv,Office of The Comptroller： Police Retirement System Holdings Data_normal/Office of The Comptroller： Police Retirement System Holdings Data_6.csv,local_total_cost_amount,local_total_cost_amount,1
Capacity Projects by School_normal/Capacity Projects by School_1.csv,Capacity Projects by School_normal/Capacity Projects by School_2.csv,project,project,1
Capacity Projects by School_normal/Capacity Projects by School_1.csv,Capacity Projects by School_normal/Capacity Projects by School_3.csv,fundingreq_dfy_15_19,fundingreq_dfy_15_19,1
Capacity Projects by School_normal/Capacity Projects by School_1.csv,Capacity Projects by School_normal/Capacity Projects by School_4.csv,school,school,1
Capacity Projects by School_normal/Capacity Projects by School_2.csv,Capacity Projects by School_normal/Capacity Projects by School_5.csv,total_est_cost,total_est_cost,1
