long,lat
-73.9073328972563,40.853816414221
-73.8832536244197,40.7424939426254
-73.8827652926159,40.5675886567747
-73.8963957300004,40.8287628791028
-73.9228152450274,40.6770677109289
-73.9838636521531,40.7704719128209
-73.9805491545203,40.7383702068323
-73.9610079711361,40.6500826025707
-74.0031816759541,40.7326327021432
-74.0933815021189,40.5970203429256
-74.0001904038107,40.6918964464048
-73.9002003611237,40.7005005011512
-73.7473565149138,40.7649512066137
-74.0818913654333,40.6208282185674
-73.9447708000935,40.6510644136917
-73.951091744243,40.6702132378325
-73.8945744898758,40.7007980578146
-73.8930475271643,40.7509080371689
-74.121786516871,40.5750642745231
-73.8728079909843,40.6680188176606
-73.9951636666802,40.6323107529317
-73.9468051592054,40.6340588397553
